# Works excluded from search/collections (indexed: false at build time).
#
# TWO PRUNE WAVES (third column says which):
#  1. numeric mbcov  — 2026-07-23 coverage prune (see curation/decision-data/FINDINGS.md §5.3
#     and curation/INDEX_DECISIONS.md; per-work snapshot: curation/decision-data/site_index_scored.csv):
#     REMOVE = mbcov < 5 AND not blind-spot-whitelisted AND not verified-canonical.
#     NOTE: mbcov was fuzzy-title-matched and inflated for generic titles.
#  2. 'ledger-cleanup' — 2026-07-31 convergence on the bluegrass canon. KEEP needed
#     two independent signals: any two of {MB coverage, Strum Machine catalog,
#     BluegrassLyrics.com} — or instrumental jam canon (tune list/tab/ABC), a
#     curated-bluegrass-artist credit, or user origin. Single-signal rows pruned.
#     Every pruned title was then manually reviewed (163 rescued via keep:).
#
# POLICY (Mike, 2026-07-31): the searchable index is deliberately bluegrass +
# bluegrass-adjacent. The full archive stays on disk and resolves by direct URL;
# nothing here is deleted, and anything can come back later.
#
# Non-destructive: works stay on disk and resolve by direct URL; user-origin
# works are never pruned regardless of this list; registry keep: entries win.
#
# RESTORE a song:  ./scripts/utility curate unprune <work-id> --reason "..."
# RESTORE in bulk: delete rows here (or add keep: entries), then rebuild.
id,title,mbcov
glen-cottage-polka-2-the,Glen Cottage Polka (2) (The),1
glenloe,Glenloe,0
glin-cottage-polka-1-the,Glin Cottage Polka (1) (The),1
glitter-and-gold,Glitter And Gold,1
glory-hill-in-the-sky,Glory Hill In The Sky,1
glory-to-his-name,Glory To His Name,3
glory-to-the-lamb,Glory To The Lamb,1
gloryland-march,Gloryland March,1
gloryland-way,Gloryland Way,1
go-against-the-wind,Go Against The Wind,1
go-ahead-and-make-me-cry-lyrics-and-chords,Go Ahead And Make Me Cry Lyrics and Chords,3
go-and-wash-those-dirty-feet,Go And Wash Those Dirty Feet,1
go-away,Go Away,1
go-away-1,Go Away,1
go-away-2,Go Away,1
go-away-with-me,Go Away With Me,1
go-boy-go,Go Boy Go,1
go-cat-go,Go Cat Go,0
go-cry-your-heart-out,Go Cry Your Heart Out,3
go-go-go,Go Go Go,0
go-it-alone,Go It Alone,4
go-little-prayer,Go Little Prayer,1
go-mena-si-i-m-sorry,Go Mena Si (I'm Sorry),0
go-on,Go On,2
go-on-home,Go On Home,1
go-on-with-your-dancing,Go On With Your Dancing,2
go-out-and-find-somebody-new,Go Out And Find Somebody New,2
go-rest-high-on-that-mountain,Go Rest High On That Mountain,3
go-to-sleep-our-baby-boy,Go To Sleep Our Baby Boy,3
go-woman-go,Go Woman Go,1
god-ain-t-finished-with-me-yet,God Ain't Finished With Me Yet,0
god-ain-t-no-stained-glass-window,God Ain't No Stained Glass Window,1
god-bless-america-again,God Bless America Again,2
god-bless-the-child,God Bless the Child,1
god-bless-the-soldier,God Bless The Soldier,1
god-bless-the-usa,God Bless the USA,1
god-can,God Can,0
god-gave-me-a-heart-to-forgive,God Gave Me A Heart To Forgive,3
god-gave-noah-the-rainbow-sign,God Gave Noah the Rainbow Sign,3
god-had-a-son-in-service,God Had A Son In Service,1
god-holds-the-future-in-his-hands,God Holds the Future in His Hands,3
god-is-always-the-same,God Is Always The Same,1
god-is-everywhere,God Is Everywhere,2
god-is-good,God Is Good,1
god-is-good-god-is-love,God Is Good God Is Love,2
god-is-just-a-prayer-away,God Is Just A Prayer Away,2
god-is-love,God Is Love,2
god-is-my-santa-claus,God Is My Santa Claus,4
god-is-watching,God Is Watching,1
god-keeps-the-wild-flowers-blooming,God Keeps The Wild Flowers Blooming,3
god-lead-us-along,God Lead Us Along,0
god-made-her-special,God Made Her Special,2
god-makes-no-mistakes,God Makes No Mistakes,1
god-must-be-a-cowboy-at-heart,God Must Be A Cowboy At Heart,1
god-on-the-mountain,God On the Mountain,3
god-please-forgive-me,God Please Forgive Me,3
god-s-coloring-book,God's Coloring Book,3
god-s-hands,God's Hands,2
god-s-in-the-saddle,God's In The Saddle,1
god-s-little-candles,God's Little Candles,0
god-save-the-queen-of-the-honky-tonks,God Save The Queen Of The Honky Tonks,1
god-saw-my-need,God Saw My Need,0
god-sent-an-angel,God Sent An Angel,1
god-takes-good-care-of-me,God Takes Good Care Of Me,0
god-understands,God Understands,0
god-walks-these-hills-with-me,God Walks These Hills With Me,1
god-will,God Will,1
god-will-1,God Will,1
gods-highway,God’s Highway,1
gods-plan,God’s Plan,1
goin-and-comin,Goin' And Comin',1
goin-away,Goin' Away,1
goin-home,Goin’ Home,3
goin-home-1,Goin’ Home,3
goin-up,Goin’ Up,2
going-across-the-mountain,Going Across the Mountain,2
going-away-party,Going Away Party,1
going-back-to-gloria,Going Back To Gloria,1
going-back-to-old-kentucky,Going Back to Old Kentucky,1
going-going-gone,Going Going Gone,2
going-going-gone-1,Going Going Gone,2
going-going-gone-2,Going Going Gone,2
going-like-wildfire,Going Like Wildfire,3
going-s-been-coming,Going's Been Coming,0
going-somewhere-to-forget,Going Somewhere To Forget,1
going-steady,Going Steady,0
going-through-the-big-d,Going Through The Big D,1
going-through-the-motions-of-living,Going Through The Motions Of Living,1
going-to-the-west,Going To The West,2
going-where-the-lonely-go,Going Where The Lonely Go,1
gold-and-silver,Gold And Silver,2
gold-in-the-morning-sun,Gold In The Morning Sun,3
golden-guitar,Golden Guitar,2
golden-ring,Golden Ring,2
golden-river,Golden River,2
golden-slipper-rose,Golden Slipper Rose,2
golden-streets-of-glory,Golden Streets Of Glory,1
golden-wristwatch,Golden Wristwatch,2
gone,Gone,4
gone-and-left-me-blues,Gone And Left Me Blues,1
gone-as-a-girl-can-get,Gone As A Girl Can Get,4
gone-at-last,Gone At Last,1
gone-but-not-forgotten,Gone But Not Forgotten,2
gone-crazy,Gone Crazy,1
gone-crazy-1,Gone Crazy,1
gone-for-good,Gone For Good,3
gone-gone-gone,Gone Gone Gone,3
gone-gone-gone-1,Gone Gone Gone,3
gone-in-a-heartbeat,Gone In A Heartbeat,4
gone-like,Gone (Like),4
gone-on-the-other-hand,Gone On The Other Hand,4
gone-our-endless-love,Gone Our Endless Love,4
gone-out-of-my-mind,Gone Out Of My Mind,4
gone-that-ll-be-me,Gone (That'll Be Me),4
gonna-be-strangers,Gonna Be Strangers,0
gonna-burn-some-bridges,Gonna Burn Some Bridges,2
gonna-buy-me-a-jukebox,Gonna Buy Me A Jukebox,1
gonna-come-back-as-a-country-song,Gonna Come Back As A Country Song,1
gonna-drink-milwaukee-dry,Gonna Drink Milwaukee Dry,2
gonna-ease-my-worried-mind,Gonna Ease My Worried Mind,1
gonna-find-me-a-bluebird,Gonna Find Me a Bluebird,3
gonna-get-a-life,Gonna Get A Life,1
gonna-get-there-soon,Gonna Get There Soon,3
gonna-have-a-party,Gonna Have A Party,1
gonna-have-love,Gonna Have Love,2
gonna-love-ya-till-the-cows-come-home,Gonna Love Ya (Till The Cows Come Home),2
gonna-pack-my-troubles,Gonna Pack My Troubles,1
gonna-roll-out-the-red-carpet,Gonna Roll Out The Red Carpet,3
gonna-settle-down,Gonna Settle Down,2
gonna-walk-that-line,Gonna Walk That Line,2
gonna-wrap-my-heart-in-ribbons,Gonna Wrap My Heart In Ribbons,3
good,Good,0
good-as-gold,Good As Gold,3
good-as-gone,Good As Gone,4
good-bunch-of-biscuits,Good Bunch of Biscuits,2
good-christian-men-rejoice,Good Christian Men Rejoice,1
good-christian-soldier,Good Christian Soldier,1
good-enough-for-nothing,Good Enough For Nothing,2
good-friends,Good Friends,3
good-friends-good-whiskey-good-loving,Good Friends Good Whiskey Good Loving,3
good-golly-miss-molly,Good Golly Miss Molly,2
good-hearted-man,Good Hearted Man,1
good-hearted-woman,Good Hearted Woman,2
good-imitation-of-the-blues,Good Imitation Of The Blues,1
good-imitation-of-the-blues-1,Good Imitation Of The Blues,1
good-intentions,Good Intentions,0
good-leavin-alone,Good Leavin' Alone,4
good-love-shouldn-t-feel-so-bad,Good Love Shouldn't Feel So Bad,2
good-loving,Good Loving,0
good-luck-charm,Good Luck Charm,1
good-morning,Good Morning,4
good-morning-dear,Good Morning Dear,1
good-morning-john,Good Morning John,2
good-morning-self,Good Morning Self,1
good-night-dear-lord,Good Night Dear Lord,4
good-night-s-love,Good Night's Love,2
good-nights-make-good-mornings,Good Nights Make Good Mornings,0
good-ol-boys,Good Ol' Boys,1
good-ol-fashioned-love,Good Ol' Fashioned Love,2
good-old-country-music,Good Old Country Music,2
good-old-fashion-country-christmas-lyrics-with-chords,Good Old Fashion Country Christmas Lyrics with Chords,3
good-old-fashioned-cry,Good Old Fashioned Cry,3
good-ole-boys-like-me,Good Ole Boys Like Me,1
good-ones-and-bad-ones,Good Ones And Bad Ones,1
good-ride-cowboy,Good Ride Cowboy,4
good-rockin-tonight,Good Rockin’ Tonight,1
good-things,Good Things,1
good-things-outweigh-the-bad,Good Things Outweigh The Bad,1
good-time,Good Time,3
good-time-chariot,Good Time Chariot,4
good-time-charlie-s,Good Time Charlie's,4
good-time-charlie-s-got-the-blues,Good Time Charlie's Got The Blues,4
good-woman-blues,Good Woman Blues,1
good-year-for-the-wine,Good Year For The Wine,1
goodbye-little-darling,Goodbye Little Darling,1
goodbye-marie,Goodbye Marie,1
goodbye-sweetheart-goodbye,Goodbye Sweetheart Goodbye,1
goodbye-wheeling,Goodbye Wheeling,3
goodnight-little-sweetheart,Goodnight Little Sweetheart,2
goodnight-mr-sun,Goodnight Mr. Sun,2
goodnight-sweet-jesus,Goodnight Sweet Jesus,2
goodnight-sweetheart,Goodnight Sweetheart,2
goody-goody-gumdrop,Goody Goody Gumdrop,0
gorman-polka,Gorman Polka,0
gosh-i-miss-you-all-the-time,Gosh I Miss You All The Time,2
gospel-changes,Gospel Changes,3
gospel-ship,Gospel Ship,2
gossip,Gossip,0
got-a-heartsick-feeling,Got A Heartsick Feeling,0
got-a-lot-of-livin-to-do,Got A Lot Of Livin' To Do,0
got-leaving-on-her-mind,Got Leaving On Her Mind,1
got-lonely-too-early-this-morning,Got Lonely Too Early This Morning,2
got-the-bull-by-the-horns,Got The Bull By The Horns,1
got-you-on-my-mind,Got You On My Mind,1
got-you-on-my-mind-1,Got You On My Mind,1
gotta-find-a-way,Gotta Find A Way,0
gotta-good-thing-going,Gotta Good Thing Going,1
gotta-keep-moving,Gotta Keep Moving,1
gotta-lot-of-rhythm-in-my-soul,Gotta Lot Of Rhythm In My Soul,0
gotta-lotta-blues-to-lose-lyrics-and-chords,Gotta Lotta Blues To Lose Lyrics and Chords,1
gotta-sell-them-chickens,Gotta Sell Them Chickens,0
grace-and-gratitude,Grace And Gratitude,1
grain-of-salt,Grain Of Salt,1
grand-hornpipe,Grand Hornpipe,1
grand-mira-the,Grand Mira (The),0
grand-ole-opry-song,Grand Ole Opry Song,3
grandfather-s-tune,Grandfather's Tune,2
grandma-harp,Grandma Harp,0
grandma-s-homemade-christmas-card,Grandma's Homemade Christmas Card,3
grandma-sang-off-key,Grandma Sang Off Key,4
grandma-whistled,Grandma Whistled,0
grandpa,Grandpa,1
grandpa-was-a-farmer,Grandpa Was A Farmer,1
grandpas-mandolin,Grandpa’s Mandolin,1
granny-will-your-dog-bite,Granny Will Your Dog Bite?,2
grapes-on-the-vine,Grapes On The Vine,1
grapevine,Grapevine,0
grass-is-blue,Grass Is Blue,1
grass-won-t-grow-on-a-busy-street,Grass Won't Grow On A Busy Street,2
grave-on-the-green-hillside,Grave On The Green Hillside,1
grazing-in-greener-pastures,Grazing In Greener Pastures,2
greasy-grit-gravy,Greasy Grit Gravy,1
great-balls-of-fire,Great Balls Of Fire,2
great-is-thy-faithfulness,Great Is Thy Faithfulness,0
great-judgement-day,Great Judgement Day,2
great-white-horse,Great White Horse,1
greatest-gift-of-all,Greatest Gift Of All,1
greatest-one-of-all,Greatest One Of All,4
green-cottage-polka-1-the,Green Cottage Polka (1) (The),2
green-door,Green Door,2
green-green,Green Green,0
green-green-grass-of-home,Green Green Grass Of Home,2
green-light-lyrics-chords,Green Light Lyrics Chords,3
green-rollin-hills,Green Rollin Hills,2
green-snakes,Green Snakes,2
greener-pastures,Greener Pastures,2
greener-than-the-grass-we-laid-on,Greener Than The Grass We Laid On,1
greener-than-the-grass-we-laid-on-1,Greener Than The Grass We Laid On,1
greenlight-on-the-southern,Greenlight On The Southern,1
greystone-chapel,Greystone Chapel,0
grieving-in-my-heart,Grieving In My Heart,3
ground-hawg,Ground Hawg,0
growing-apart,Growing Apart,0
grown-up-tears,Grown Up Tears,2
guess-away-the-blues,Guess Away The Blues,1
guess-i-ll-be-going,Guess I'll Be Going,0
guess-i-ll-have-to-love-him-more,Guess I'll Have To Love Him More,2
guess-my-eyes-were-bigger-than-my-heart,Guess My Eyes Were Bigger Than My Heart,3
guess-things-happen-that-way,Guess Things Happen That Way,1
guess-we-thought-the-world-would-end,Guess We Thought the World Would End,3
guide-me-home-my-georgia-moon,Guide Me Home My Georgia Moon,1
guide-me-lord,Guide Me Lord,1
guilty,Guilty,1
guilty-1,Guilty,1
guilty-as-sin,Guilty As Sin,2
guilty-conscience,Guilty Conscience,1
guilty-footsteps,Guilty Footsteps,1
guilty-of-dreaming,Guilty Of Dreaming,1
guilty-of-the-crime,Guilty Of The Crime,1
guilty-street,Guilty Street,1
guitar-in-the-corner,Guitar In The Corner,2
guitar-man,Guitar Man,2
guitar-polka,Guitar Polka,2
guitars-cadillacs,Guitars Cadillacs,1
guitars-that-won-t-stay-in-tune,Guitars That Won't Stay In Tune,4
gulf-coast-highway,Gulf Coast Highway,2
gulf-shore-line,Gulf Shore Line,1
gum-tree-canoe,Gum Tree Canoe,2
gunsmoke-trail,Gunsmoke Trail,1
gustafs-skoal,Gustafs Skoal,0
gwen,Gwen,0
gypsy-feet,Gypsy Feet,1
gypsy-heart,Gypsy Heart,3
gypsy-lady-and-the-hobo,Gypsy Lady And The Hobo,2
gypsy-lyrics-chords,Gypsy Lyrics Chords,1
ha-penny-for-a-cotton-ball-a,Ha'Penny for a Cotton Ball (A),1
half-a-chance,Half A Chance,1
half-a-heart,Half A Heart,1
half-a-house,Half A House,2
half-a-man,Half a Man,1
half-a-mind,Half A Mind,3
half-as-good-a-girl,Half As Good A Girl,2
half-as-much,Half as Much,2
half-breed,Half Breed,2
half-of-me-is-gone,Half of Me is Gone,4
half-of-this-half-of-that,Half Of This Half Of That,2
half-over-you,Half Over You,1
half-the-man,Half The Man,2
half-the-moon,Half The Moon,2
half-the-way,Half The Way,1
half-way-in-love,Half Way In Love,2
half-way-up,Half Way Up,2
halfway-down,Halfway Down,3
halfway-loved,Halfway Loved,0
hall-of-angels,Hall of Angels,1
hall-of-shame,Hall Of Shame,3
hallelujah-i-love-her-so,Hallelujah I Love Her So,1
hallelujah-i-love-him-so,Hallelujah I Love Him So,4
hallelujah-i-m-ready-to-go,Hallelujah I'm Ready To Go,1
hallelujah-square,Hallelujah Square,4
hamburger-steak-holiday-inn,Hamburger Steak Holiday Inn,1
hamilton-s-special-breakdown,Hamilton's Special Breakdown,3
hand-in-hand-with-jesus,Hand In Hand With Jesus,2
hand-in-the-fire,Hand In The Fire,4
hand-of-love,Hand of love,2
hand-on-my-shoulder,Hand On My Shoulder,1
hand-prints-on-the-wall,Hand Prints On The Wall,3
handcuffed-to-love,Handcuffed To Love,2
handful-of-friends,Handful Of Friends,3
handful-of-stars,Handful Of Stars,3
handle-with-care,Handle With Care,0
hands,Hands,1
hands-across-the-table,Hands Across the Table,1
hands-can-say-a-lot-beneath-the-table,Hands Can Say A Lot Beneath The Table,1
hands-on-the-wheel,Hands On The Wheel,4
hang-in-there-girl,Hang In There Girl,2
hang-my-picture-in-your-heart-dear,Hang My Picture In Your Heart Dear,3
hang-on-feelin,Hang On Feelin',2
hang-on-sally,Hang On Sally,2
hang-up-my-gloves,Hang Up My Gloves,2
hangin-around-the-mistletoe,Hangin' Around The Mistletoe,2
hangin-on-alone,Hangin' On Alone,4
hanging-around,Hanging Around,1
hanging-in,Hanging In,1
hanging-my-teardrops-out-to-dry,Hanging My Teardrops Out To Dry,2
hanging-on,Hanging On,1
hanging-on-to-what-i-got,Hanging On To What I Got,0
hanging-over-me,Hanging Over Me,0
hanging-up-my-traveling-shoes,Hanging Up My Traveling Shoes,1
hangman-s-boogie,Hangman's Boogie,3
hangover-heart,Hangover Heart,3
hangover-tavern,Hangover Tavern,0
hank-and-joe-and-me,Hank And Joe And Me,3
hank-and-lefty-raised-my-country-soul,Hank And Lefty Raised My Country Soul,1
hank-and-the-hobo,Hank And The Hobo,1
hank-s-song,Hank's Song,0
hank-williams-guitar,Hank Williams' Guitar,2
happiest-days-of-all-the,"Happiest Days Of All, The",1
happiest-song-on-the-jukebox,Happiest Song On The Jukebox,1
happiness-alone,Happiness Alone,4
happiness-hill,Happiness Hill,4
happiness-is-just-a-prayer-away,Happiness Is Just A Prayer Away,4
happiness-is-my-belief,Happiness Is My Belief,4
happiness-lives-next-door,Happiness Lives Next Door,4
happy-acres-two-step,Happy Acres Two-Step,2
happy-anniversary,Happy Anniversary,2
happy-anniversary-1,Happy Anniversary,2
happy-anniversary-baby,Happy Anniversary Baby,2
happy-birthday,Happy Birthday,4
happy-birthday-darlin,Happy Birthday Darlin',4
happy-birthday-dear-heartache,Happy Birthday Dear Heartache,4
happy-birthday-jesus,Happy Birthday Jesus,4
happy-birthday-jesus-1,Happy Birthday Jesus,4
happy-birthday-my-darlin,Happy Birthday My Darlin',4
happy-birthday-to-me,Happy Birthday To Me,4
happy-blues,Happy Blues,2
happy-child,Happy Child,2
happy-christmas-day,Happy Christmas Day,3
happy-happy-birthday-baby,Happy Happy Birthday Baby,1
happy-holidays,Happy Holidays,2
happy-hour,Happy Hour,2
happy-ill-be,Happy I’ll Be,1
happy-journey,Happy Journey,2
happy-kind-of-sadness,Happy Kind Of Sadness,2
happy-part-of-town,Happy Part Of Town,2
happy-state-of-mind,Happy State Of Mind,2
happy-street,Happy Street,2
happy-times-are-here-again,Happy Times Are Here Again,2
happy-tracks,Happy Tracks,1
happy-trails,Happy Trails,3
happy-trails-1,Happy Trails,3
happy-with-the-one-i-ve-got,Happy With The One I've Got,4
happyville,Happyville,0
harbor-for-a-lonely-heart,Harbor For A Lonely Heart,3
harbor-lights,Harbor Lights,3
hard-act-to-follow,Hard Act To Follow,0
hard-aint-it-hard,Hard Ain’t It Hard,2
hard-candy-christmas,Hard Candy Christmas,3
hard-game-of-love,Hard Game Of Love,2
hard-headed-me,Hard Headed Me,0
hard-headed-woman,Hard Headed Woman,1
hard-knocks,Hard Knocks,0
hard-livin,Hard Livin',1
hard-luck-ace,Hard Luck Ace,1
hard-luck-joe,Hard Luck Joe,3
hard-on-my-heart,Hard On My Heart,1
hard-rock-bottom-of-your-heart,Hard Rock Bottom Of Your Heart,1
hard-to-be-friends,Hard To Be Friends,3
hard-to-survive,Hard To Survive,0
harold-s-super-service,Harold's Super Service,0
harp-with-golden-strings,Harp With Golden Strings,3
harper-valley-p-t-a,Harper Valley P.T.A.,1
harry-and-joe,Harry And Joe,3
hasn-t-it-been-good-together,Hasn't It Been Good Together,1
hasta-luego-my-love,Hasta Luego My Love,2
hasta-luego-see-you-later,Hasta Luego (See You Later),0
hat-and-boots,Hat And Boots,2
hat-trick,Hat Trick,2
hate-the-lies-love-the-liar,Hate The Lies Love The Liar,2
hats-off,Hats Off,1
haunted-heart,Haunted Heart,1
haunted-house,Haunted House,1
haunted-hungry-heart,Haunted Hungry Heart,3
have-a-drink-on-me,Have A Drink On Me,2
have-a-good-one,Have A Good One,4
have-a-heart,Have A Heart,3
have-a-little-faith,Have A Little Faith,1
have-a-little-faith-1,Have A Little Faith,1
have-a-nice-rest-of-your-life,Have A Nice Rest Of Your Life,1
have-i-done-my-best-for-jesus,Have I Done My Best For Jesus,2
have-i-loved-you-too-late,Have I Loved You Too Late,2
have-i-stayed-away-too-long,Have I Stayed Away Too Long,2
have-i-told-you-lately-that-i-love-you,Have I Told You Lately That I Love You,2
have-i-waited-too-long,Have I Waited Too Long,1
have-some-of-mine,Have Some Of Mine,2
have-thine-own-way-lord,Have Thine Own Way Lord,1
have-this-love-on-me,Have This Love On Me,2
have-you-come-to-say-goodbye,Have You Come To Say Goodbye,2
have-you-ever-been-lonely,Have You Ever Been Lonely,2
have-you-lost-your-love-for-me,Have You Lost Your Love For Me,2
haven-for-angels-unaware,Haven For Angels Unaware,1
haven-t-i-always,Haven't I Always,1
having-second-thoughts,Having Second Thoughts,1
hawaii-s-calling-me,Hawaii's Calling Me,0
hawaiian-bells,Hawaiian Bells,1
hawaiian-cowboy,Hawaiian Cowboy,2
hawaiian-echoes-lyrics-chords,Hawaiian Echoes Lyrics Chords,1
hawaiian-sunset,Hawaiian Sunset,2
hawaiian-wedding-song,Hawaiian Wedding Song,1
hayride-boogie,Hayride Boogie,3
he,He,0
he-ain-t-gone-for-good,He Ain't Gone For Good,4
he-bought-my-soul-at-calvary,He Bought My Soul At Calvary,3
he-broke-your-memory-last-night,He Broke Your Memory Last Night,4
he-called-me-baby-baby,He Called Me Baby Baby,1
he-calms-me,He Calms Me,0
he-came-a-long-way,He Came A Long Way,2
he-can-be-found,He Can Be Found,3
he-can-t-fill-my-shoes,He Can't Fill My Shoes,0
he-d-still-love-me,He'd Still Love Me,2
he-delivered-me,He Delivered Me,1
he-did-it-all-for-me,He Did It All For Me,1
he-didn-t-throw-the-clay-away,He Didn't Throw The Clay Away,1
he-don-t-deserve-you-anymore,He Don't Deserve You Anymore,1
he-drove-her-out-of-his-mind,He Drove Her Out Of His Mind,1
he-follows-my-footsteps,He Follows My Footsteps,1
he-gives-us-all-his-love,He Gives Us All His Love,2
he-grew-the-tree,He Grew The Tree,1
